x y z m s
0.92 0.95 -0.01 19 59
0.92 0.95 -0.01 19 59
0.92 0.95 -0.01 19 59
0.92 0.95 -0.01 19 59
0.92 0.95 -0.01 19 59
0.92 0.95 -0.01 19 59
0.92 0.95 -0.01 19 59
0.92 0.95 -0.01 19 59
0.92 0.95 -0.01 19 59
0.92 0.95 -0.01 19 59
0.92 0.96 -0.01 19 59
0.92 0.96 -0.01 19 59
0.92 0.96 -0.01 19 59
0.92 0.96 -0.01 19 59
0.92 0.96 -0.01 20 0
0.92 0.96 -0.01 20 0
0.92 0.96 -0.01 20 0
0.92 0.96 -0.01 20 0
0.92 0.96 -0.01 20 0
0.92 0.97 -0.01 20 0
0.92 0.97 -0.01 20 0
0.92 0.97 -0.01 20 0
0.93 0.97 -0.01 20 0
0.93 0.97 -0.01 20 0
0.93 0.97 -0.01 20 0
0.93 0.97 -0 20 0
0.93 0.97 -0 20 0
0.93 0.97 -0 20 0
0.93 0.98 -0 20 0
0.93 0.98 -0 20 0
0.93 0.98 0 20 0
0.93 0.98 0 20 0
0.93 0.98 0 20 0
0.93 0.98 0 20 1
0.93 0.98 0 20 1
0.93 0.98 0 20 1
0.93 0.98 0.01 20 1
0.93 0.98 0.01 20 1
0.93 0.98 0.01 20 1
0.93 0.98 0.01 20 1
0.93 0.98 0.01 20 1
0.93 0.98 0.01 20 1
0.93 0.98 0.01 20 1
0.93 0.99 0.01 20 1
0.93 0.99 0.01 20 1
0.93 0.99 0.01 20 1
0.93 0.99 0.01 20 1
0.93 0.99 0.01 20 1
0.93 0.99 0.01 20 1
0.93 0.99 0.01 20 1
0.94 0.99 0.01 20 1
0.94 0.99 0.01 20 1
0.94 0.99 0.01 20 2
0.94 0.99 0.01 20 2
0.94 0.99 0.02 20 2
0.94 0.99 0.02 20 2
0.94 0.99 0.02 20 2
0.94 1 0.02 20 2
0.94 1 0.02 20 2
0.94 1 0.02 20 2
0.94 1 0.02 20 2
0.94 1 0.02 20 2
0.94 1 0.02 20 2
0.94 1 0.02 20 2
0.94 1 0.02 20 2
0.94 1 0.02 20 2
0.95 1 0.02 20 2
0.95 1 0.02 20 2
0.95 1 0.02 20 2
0.95 1 0.02 20 2
0.95 1 0.02 20 2
0.95 1 0.02 20 2
0.95 1 0.02 20 3
0.95 1 0.02 20 3
0.95 1 0.02 20 3
0.95 1 0.03 20 3
0.95 1 0.03 20 3
0.95 1 0.03 20 3
0.95 1 0.03 20 3
0.95 1 0.03 20 3
0.95 1 0.03 20 3
0.95 1 0.03 20 3
0.96 1 0.03 20 3
0.96 1 0.03 20 3
0.96 1 0.03 20 3
0.96 1 0.04 20 3
0.96 1 0.04 20 3
0.96 1 0.04 20 3
0.96 1 0.04 20 3
0.96 1.01 0.04 20 3
0.96 1 0.04 20 3
0.96 1 0.04 20 4
0.96 1 0.04 20 4
0.96 1.01 0.04 20 4
0.96 1 0.04 20 4
0.96 1 0.04 20 4
0.97 1 0.04 20 4
0.97 1 0.04 20 4
0.97 1.01 0.04 20 4
0.97 1.01 0.04 20 4
0.97 1.01 0.04 20 4
0.97 1.01 0.04 20 4
0.97 1.01 0.04 20 4
0.97 1.01 0.04 20 4
0.97 1.01 0.04 20 4
0.97 1.01 0.04 20 4
0.97 1.01 0.03 20 4
0.97 1.01 0.03 20 4
0.97 1.01 0.03 20 4
0.97 1.01 0.03 20 4
0.97 1.01 0.03 20 4
0.97 1.01 0.03 20 5
0.97 1 0.03 20 5
0.97 1 0.03 20 5
0.97 1 0.03 20 5
0.97 1 0.03 20 5
0.98 1 0.03 20 5
0.98 1 0.03 20 5
0.98 1 0.02 20 5
0.98 1 0.02 20 5
0.98 1 0.02 20 5
0.98 1 0.02 20 5
0.98 1 0.02 20 5
0.98 1 0.02 20 5
0.98 1 0.02 20 5
0.98 1 0.02 20 5
0.98 1 0.02 20 5
0.98 1 0.02 20 5
0.98 0.99 0.02 20 5
0.98 0.99 0.02 20 5
0.98 0.99 0.01 20 6
0.98 0.99 0.01 20 6
0.98 0.99 0.02 20 6
0.98 0.99 0.02 20 6
0.98 0.99 0.02 20 6
0.98 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 6
0.99 0.99 0.02 20 7
0.99 0.99 0.01 20 7
0.99 0.99 0.01 20 7
0.99 0.99 0.01 20 7
0.99 0.99 0.01 20 7
0.99 0.99 0.01 20 7
0.99 0.99 0.01 20 7
0.99 0.99 0.01 20 7
0.99 0.99 0.01 20 7
0.99 0.99 0.02 20 7
0.99 0.99 0.02 20 7
0.99 0.99 0.02 20 7
0.99 0.99 0.02 20 7
0.99 0.99 0.02 20 7
0.99 0.99 0.02 20 7
0.99 0.99 0.02 20 7
0.99 0.99 0.02 20 7
0.99 0.99 0.02 20 7
0.99 0.99 0.02 20 7
0.99 0.99 0.02 20 8
0.99 0.99 0.02 20 8
0.99 0.99 0.02 20 8
0.99 0.99 0.02 20 8
0.99 0.99 0.02 20 8
0.99 0.99 0.02 20 8
0.99 0.99 0.02 20 8
0.99 0.99 0.02 20 8
0.99 0.99 0.02 20 8
0.99 0.99 0.02 20 8
0.99 0.99 0.01 20 8
0.99 0.99 0.01 20 8
0.99 0.98 0.01 20 8
0.99 0.98 0.01 20 8
0.99 0.98 0.01 20 8
0.99 0.98 0.01 20 8
0.99 0.98 0.01 20 8
0.99 0.98 0.02 20 8
0.99 0.98 0.02 20 8
0.99 0.98 0.02 20 9
0.99 0.98 0.02 20 9
0.98 0.98 0.02 20 9
0.98 0.98 0.02 20 9
0.98 0.98 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 9
0.98 0.97 0.02 20 10
0.98 0.97 0.02 20 10
0.98 0.96 0.02 20 10
0.98 0.96 0.02 20 10
0.98 0.96 0.02 20 10
0.98 0.96 0.02 20 10
0.98 0.96 0.02 20 10
0.98 0.96 0.02 20 10
0.97 0.96 0.02 20 10
0.97 0.96 0.02 20 10
0.97 0.96 0.02 20 10
0.97 0.96 0.02 20 10
0.97 0.96 0.02 20 10
0.97 0.96 0.02 20 10
0.97 0.96 0.02 20 10
0.97 0.96 0.02 20 10
0.97 0.96 0.02 20 10
0.97 0.96 0.02 20 10
0.97 0.96 0.01 20 10
0.97 0.95 0.01 20 11
0.97 0.95 0.01 20 11
0.97 0.95 0.01 20 11
0.97 0.95 0.01 20 11
0.97 0.95 0.01 20 11
0.97 0.95 0.01 20 11
0.97 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 11
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.02 20 12
0.96 0.95 0.02 20 12
0.96 0.95 0.02 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0.01 20 12
0.96 0.95 0 20 13
0.96 0.95 0 20 13
0.96 0.95 0 20 13
0.96 0.95 0 20 13
0.96 0.95 0 20 13
0.96 0.95 0 20 13
0.96 0.95 0 20 13
0.96 0.95 0 20 13
0.96 0.95 0 20 13
0.96 0.95 0 20 13
0.96 0.95 0 20 13
0.96 0.94 0 20 13
0.96 0.94 0 20 13
0.96 0.94 0 20 13
0.95 0.94 0 20 13
0.95 0.94 0 20 13
0.95 0.94 -0 20 13
0.95 0.94 -0 20 13
0.95 0.94 -0 20 13
0.95 0.94 -0 20 14
0.95 0.94 -0 20 14
0.95 0.94 -0 20 14
0.95 0.94 0 20 14
0.95 0.94 0 20 14
0.95 0.94 0 20 14
0.95 0.94 0 20 14
0.95 0.94 0 20 14
0.95 0.94 0 20 14
0.95 0.94 0 20 14
0.95 0.94 0 20 14
0.95 0.95 0 20 14
0.95 0.95 0 20 14
0.95 0.95 0 20 14
0.95 0.95 0 20 14
0.95 0.95 0 20 14
0.95 0.95 0 20 14
0.95 0.95 0 20 14
0.95 0.95 0 20 14
0.95 0.95 0 20 15
0.95 0.95 0 20 15
0.95 0.95 0 20 15
0.95 0.95 0 20 15
0.95 0.95 0 20 15
0.95 0.95 0 20 15
0.95 0.95 0 20 15
0.95 0.95 0 20 15
0.95 0.95 0 20 15
0.95 0.95 -0 20 15
0.95 0.95 -0 20 15
0.95 0.95 -0 20 15
0.95 0.95 -0 20 15
0.95 0.95 -0 20 15
0.95 0.95 -0.01 20 15
0.95 0.95 -0.01 20 15
0.95 0.95 -0.01 20 15
0.95 0.95 -0.01 20 15
0.95 0.95 -0.01 20 15
0.95 0.95 -0.01 20 15
0.95 0.95 -0.01 20 16
0.95 0.95 -0.01 20 16
0.95 0.95 -0.01 20 16
0.95 0.95 -0.01 20 16
0.95 0.95 -0.01 20 16
0.95 0.95 -0.01 20 16
0.95 0.95 -0.01 20 16
0.95 0.95 -0.02 20 16
0.95 0.95 -0.02 20 16
0.95 0.95 -0.02 20 16
0.95 0.95 -0.02 20 16
0.95 0.95 -0.02 20 16
0.95 0.95 -0.02 20 16
0.95 0.96 -0.02 20 16
0.95 0.96 -0.02 20 16
0.95 0.96 -0.02 20 16
0.95 0.96 -0.02 20 16
0.95 0.96 -0.01 20 16
0.95 0.96 -0.01 20 16
0.95 0.96 -0.01 20 17
0.95 0.96 -0.01 20 17
0.95 0.96 -0.01 20 17
0.95 0.96 -0.01 20 17
0.95 0.96 -0.01 20 17
0.96 0.96 -0.01 20 17
0.96 0.96 -0.01 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 17
0.96 0.96 -0.02 20 18
0.96 0.96 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 18
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.02 20 19
0.96 0.97 -0.01 20 19
0.96 0.97 -0.01 20 19
0.96 0.97 -0.01 20 19
0.96 0.97 -0.01 20 19
0.96 0.97 -0.01 20 19
0.96 0.97 -0.01 20 19
0.96 0.97 -0.01 20 20
0.96 0.97 -0.01 20 20
0.96 0.97 -0.01 20 20
0.96 0.97 -0.01 20 20
0.96 0.97 -0.01 20 20
0.96 0.97 -0.01 20 20
0.97 0.97 -0.01 20 20
0.97 0.97 -0.01 20 20
0.97 0.97 -0.01 20 20
0.97 0.97 -0.01 20 20
0.97 0.97 -0.01 20 20
0.97 0.97 -0.01 20 20
0.97 0.97 -0.01 20 20
0.97 0.97 -0.01 20 20
0.97 0.97 -0 20 20
0.97 0.96 -0 20 20
0.97 0.96 -0 20 20
0.97 0.96 -0 20 20
0.97 0.96 -0 20 20
0.97 0.96 -0 20 20
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.96 -0.01 20 21
0.97 0.95 -0.01 20 21
0.97 0.95 -0.01 20 21
0.97 0.95 -0.01 20 21
0.97 0.95 -0.01 20 21
0.97 0.95 -0.01 20 22
0.97 0.95 -0.01 20 22
0.97 0.95 -0.01 20 22
0.97 0.95 -0.01 20 22
0.97 0.95 -0.01 20 22
0.97 0.95 -0.01 20 22
0.97 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 22
0.98 0.95 -0.01 20 23
0.98 0.95 -0.01 20 23
0.98 0.95 -0.01 20 23
0.98 0.95 -0.01 20 23
0.98 0.94 -0.01 20 23
0.98 0.94 -0.01 20 23
0.98 0.94 -0.01 20 23
0.98 0.94 -0.01 20 23
0.98 0.94 -0.01 20 23
0.98 0.94 -0.01 20 23
0.98 0.94 -0.01 20 23
0.98 0.94 -0.01 20 23
0.99 0.94 -0.01 20 23
0.99 0.94 -0.01 20 23
0.99 0.94 -0 20 23
0.99 0.94 -0 20 23
0.99 0.94 -0 20 23
0.99 0.94 -0 20 23
0.99 0.94 -0 20 23
0.99 0.94 -0 20 24
0.99 0.94 -0 20 24
0.99 0.94 -0 20 24
0.99 0.94 -0 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 24
0.99 0.94 -0.01 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 0 20 25
0.99 0.94 0 20 25
0.99 0.94 0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0 20 25
0.99 0.94 -0.01 20 25
0.99 0.94 -0.01 20 26
0.99 0.94 -0.01 20 26
0.99 0.94 -0.01 20 26
0.99 0.94 -0.01 20 26
0.99 0.93 -0.01 20 26
0.99 0.93 -0.01 20 26
0.99 0.93 -0.01 20 26
0.99 0.93 -0.01 20 26
0.99 0.93 -0.01 20 26
0.99 0.93 -0.02 20 26
0.99 0.93 -0.02 20 26
0.99 0.93 -0.02 20 26
0.99 0.93 -0.02 20 26
0.99 0.93 -0.02 20 26
0.98 0.93 -0.02 20 26
0.98 0.93 -0.02 20 26
0.98 0.93 -0.02 20 26
0.98 0.93 -0.02 20 26
0.98 0.93 -0.02 20 26
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 27
0.98 0.93 -0.02 20 28
0.98 0.93 -0.02 20 28
0.98 0.93 -0.03 20 28
0.98 0.93 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 28
0.98 0.94 -0.03 20 29
0.98 0.94 -0.03 20 29
0.98 0.94 -0.03 20 29
0.98 0.94 -0.03 20 29
0.98 0.94 -0.03 20 29
0.98 0.94 -0.03 20 29
0.98 0.94 -0.03 20 29
0.98 0.94 -0.03 20 29
0.98 0.94 -0.03 20 29
0.98 0.95 -0.03 20 29
0.98 0.95 -0.02 20 29
0.98 0.95 -0.02 20 29
0.98 0.95 -0.02 20 29
0.97 0.95 -0.02 20 29
0.97 0.95 -0.02 20 29
0.97 0.95 -0.02 20 29
0.97 0.95 -0.02 20 29
0.97 0.95 -0.02 20 29
0.97 0.95 -0.02 20 29
0.97 0.95 -0.02 20 30
0.97 0.95 -0.02 20 30
0.97 0.95 -0.02 20 30
0.97 0.95 -0.02 20 30
0.97 0.95 -0.02 20 30
0.97 0.96 -0.02 20 30
0.96 0.96 -0.02 20 30
0.96 0.96 -0.02 20 30
0.96 0.96 -0.02 20 30
0.96 0.96 -0.02 20 30
0.96 0.96 -0.02 20 30
0.96 0.96 -0.02 20 30
0.96 0.96 -0.02 20 30
0.96 0.96 -0.02 20 30
0.96 0.96 -0.02 20 30
0.96 0.96 -0.02 20 30
0.95 0.96 -0.02 20 30
0.95 0.96 -0.02 20 30
0.95 0.97 -0.02 20 30
0.95 0.97 -0.02 20 31
0.95 0.97 -0.01 20 31
0.95 0.97 -0.01 20 31
0.95 0.97 -0.01 20 31
0.95 0.97 -0.01 20 31
0.95 0.97 -0.01 20 31
0.95 0.97 -0.01 20 31
0.95 0.97 -0.01 20 31
0.95 0.97 -0.01 20 31
0.95 0.97 -0.01 20 31
0.95 0.97 -0.01 20 31
0.94 0.97 -0 20 31
0.94 0.97 -0 20 31
0.94 0.97 -0 20 31
0.94 0.97 -0 20 31
0.94 0.97 -0 20 31
0.94 0.97 -0 20 31
0.94 0.97 0 20 31
0.94 0.97 0 20 32
0.94 0.97 0 20 32
0.94 0.97 0 20 32
0.94 0.97 0 20 32
0.94 0.97 0 20 32
0.94 0.97 0 20 32
0.94 0.97 0 20 32
0.94 0.97 0 20 32
0.93 0.97 0 20 32
0.93 0.97 0 20 32
0.93 0.97 0 20 32
0.93 0.97 0 20 32
0.93 0.97 0 20 32
0.93 0.97 0.01 20 32
0.93 0.97 0.01 20 32
0.93 0.97 0.01 20 32
0.93 0.97 0.01 20 32
0.93 0.97 0.01 20 32
0.93 0.97 0.01 20 32
0.93 0.97 0.01 20 33
0.93 0.97 0.01 20 33
0.92 0.97 0.01 20 33
0.92 0.97 0.01 20 33
0.92 0.97 0.01 20 33
0.92 0.97 0.01 20 33
0.92 0.96 0.01 20 33
0.92 0.96 0.02 20 33
0.92 0.96 0.02 20 33
0.92 0.96 0.02 20 33
0.92 0.96 0.02 20 33
0.92 0.96 0.02 20 33
0.92 0.96 0.02 20 33
0.92 0.96 0.02 20 33
0.91 0.96 0.02 20 33
0.91 0.96 0.02 20 33
0.91 0.96 0.03 20 33
0.91 0.96 0.03 20 33
0.91 0.96 0.03 20 33
0.91 0.96 0.03 20 33
0.91 0.96 0.03 20 34
0.91 0.95 0.03 20 34
0.91 0.95 0.03 20 34
0.91 0.95 0.03 20 34
0.91 0.95 0.03 20 34
0.91 0.95 0.04 20 34
0.91 0.95 0.04 20 34
0.91 0.95 0.04 20 34
0.91 0.95 0.04 20 34
0.91 0.95 0.04 20 34
0.91 0.95 0.04 20 34
0.91 0.95 0.04 20 34
0.91 0.95 0.04 20 34
0.91 0.95 0.04 20 34
0.91 0.95 0.04 20 34
0.91 0.94 0.04 20 34
0.91 0.94 0.04 20 34
0.91 0.94 0.04 20 34
0.9 0.94 0.04 20 34
0.9 0.94 0.04 20 35
0.9 0.94 0.04 20 35
0.9 0.94 0.04 20 35
0.9 0.94 0.04 20 35
0.9 0.94 0.04 20 35
0.9 0.94 0.04 20 35
0.9 0.94 0.04 20 35
0.9 0.93 0.04 20 35
0.9 0.93 0.04 20 35
0.9 0.93 0.04 20 35
0.9 0.93 0.04 20 35
0.9 0.93 0.04 20 35
0.9 0.93 0.05 20 35
0.9 0.93 0.05 20 35
0.9 0.93 0.05 20 35
0.9 0.93 0.05 20 35
0.9 0.93 0.05 20 35
0.9 0.93 0.05 20 35
0.9 0.93 0.05 20 35
0.9 0.92 0.05 20 36
0.9 0.92 0.05 20 36
0.9 0.92 0.05 20 36
0.9 0.92 0.05 20 36
0.9 0.92 0.05 20 36
0.9 0.92 0.05 20 36
0.9 0.92 0.06 20 36
0.9 0.92 0.06 20 36
0.9 0.92 0.06 20 36
0.9 0.92 0.06 20 36
0.9 0.92 0.06 20 36
0.9 0.92 0.06 20 36
0.9 0.92 0.06 20 36
0.9 0.92 0.06 20 36
0.9 0.92 0.06 20 36
0.9 0.91 0.06 20 36
0.9 0.91 0.06 20 36
0.9 0.91 0.06 20 36
0.9 0.91 0.06 20 36
0.9 0.91 0.06 20 37
0.9 0.91 0.06 20 37
0.9 0.91 0.06 20 37
0.9 0.91 0.05 20 37
0.9 0.91 0.05 20 37
0.91 0.91 0.05 20 37
0.91 0.91 0.05 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 37
0.91 0.91 0.06 20 38
0.91 0.91 0.06 20 38
0.91 0.91 0.05 20 38
0.91 0.91 0.05 20 38
0.91 0.91 0.05 20 38
0.91 0.91 0.05 20 38
0.91 0.91 0.05 20 38
0.91 0.91 0.05 20 38
0.91 0.91 0.06 20 38
0.91 0.91 0.06 20 38
0.92 0.91 0.06 20 38
0.92 0.91 0.05 20 38
0.92 0.91 0.05 20 38
0.92 0.91 0.05 20 38
0.92 0.91 0.05 20 38
0.92 0.91 0.05 20 38
0.92 0.91 0.05 20 38
0.92 0.91 0.05 20 38
0.92 0.91 0.05 20 38
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.05 20 39
0.92 0.91 0.04 20 39
0.92 0.91 0.04 20 39
0.92 0.91 0.04 20 39
0.92 0.91 0.04 20 39
0.92 0.91 0.04 20 39
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.04 20 40
0.92 0.91 0.05 20 40
0.92 0.92 0.05 20 40
0.92 0.92 0.05 20 40
0.92 0.92 0.05 20 40
0.92 0.92 0.05 20 40
0.93 0.92 0.05 20 40
0.93 0.92 0.05 20 41
0.93 0.92 0.05 20 41
0.93 0.92 0.05 20 41
0.93 0.92 0.05 20 41
0.93 0.92 0.05 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.04 20 41
0.93 0.92 0.03 20 41
0.93 0.92 0.03 20 42
0.93 0.92 0.03 20 42
0.93 0.93 0.03 20 42
0.93 0.93 0.03 20 42
0.93 0.93 0.03 20 42
0.93 0.93 0.03 20 42
0.93 0.93 0.03 20 42
0.93 0.93 0.03 20 42
0.94 0.93 0.03 20 42
0.94 0.93 0.03 20 42
0.94 0.93 0.03 20 42
0.94 0.93 0.03 20 42
0.94 0.93 0.03 20 42
0.94 0.93 0.03 20 42
0.94 0.93 0.02 20 42
0.94 0.93 0.02 20 42
0.94 0.93 0.02 20 42
0.94 0.93 0.02 20 42
0.94 0.93 0.02 20 42
0.94 0.93 0.02 20 43
0.94 0.93 0.02 20 43
0.95 0.93 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.95 0.94 0.02 20 43
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 44
0.96 0.94 0.02 20 45
